"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant","direction"
"Ccdc189",77.9476258971635,1.29435079159594,0.386301257259168,3.35062536627356,0.000806293031542034,0.00789076844466123,"Yes","Up"
"Nfkbia",22767.3443494701,0.285700720268232,0.0853120971136609,3.34888872661979,0.000811363742763533,0.00792956295019421,"Yes","Up"
"Cfap20",761.437043146783,0.465962055539548,0.139187862174725,3.34772047116162,0.000814791493342703,0.00795666162470029,"Yes","Up"
"Anxa4",3724.06837949217,0.413855262954725,0.123800439225746,3.34292241241627,0.000829010752658693,0.00808901415525928,"Yes","Up"
"Ccdc8",84.5978334941954,-1.23591994510949,0.369824698455838,-3.34190753151409,0.000832047742096809,0.00811213159790693,"Yes","Down"
"Ifi204",142.091782572263,0.983655795259648,0.294367800426335,3.34158761194334,0.000833007225651564,0.00811497335783095,"Yes","Up"
"Ptger4",1528.04003243797,-0.462110855407214,0.138350476091263,-3.3401464777207,0.000837342127456127,0.00815066679834698,"Yes","Down"
"Gtf2ird1",169.157008862262,0.904985318051154,0.271157195392533,3.33749328223092,0.000845377654303163,0.00822229603240578,"Yes","Up"
"Hspb1",33.7294226745744,-1.91952059253399,0.575534827569108,-3.33519450185402,0.000852397558603023,0.00827070730184467,"Yes","Down"
"Ctso",2606.85626977588,-0.36743867435908,0.11016174358829,-3.33544715606823,0.000851623379497838,0.00827070730184467,"Yes","Down"
"Spats2",161.850356486918,0.927456024178203,0.278075384987381,3.33526832740082,0.0008521712760465,0.00827070730184467,"Yes","Up"
"Tmem221",102.860102364894,1.35776565803475,0.407197455126933,3.33441587352627,0.000854787526420932,0.00828727763045609,"Yes","Up"
"Rpl17",7382.11430398981,-0.30834619816579,0.0924899532964952,-3.33383451040702,0.00085657604728206,0.00829799507367023,"Yes","Down"
"Sdc4",443.52648219027,0.59298483670921,0.177933151078799,3.33262707434772,0.000860301729329533,0.00832744654015551,"Yes","Up"
"S100a6",18405.684729913,0.269252354813009,0.0808456233638565,3.33045059967196,0.000867055472230556,0.00838613843682866,"Yes","Up"
"Mxi1",586.435984004405,0.543014656011813,0.163290990967128,3.3254416106834,0.000882785884339716,0.00852470820584966,"Yes","Up"
"Hmgb2",17677.6514335515,-0.29150660681836,0.0876544722803448,-3.32563301375012,0.00088217996538702,0.00852470820584966,"Yes","Down"
"Lap3",512.136029645842,0.527083856820142,0.158558982018129,3.32421317361811,0.00088668390401067,0.00855554890065259,"Yes","Up"
"Casp8",2110.87200390671,0.374889013937072,0.112807769683302,3.32325525971785,0.0008897345774299,0.00857817114810986,"Yes","Up"
"Fam107b",8720.31305154098,-0.272001135673547,0.0818594358850901,-3.32278292334395,0.000891242408419878,0.00857909094887851,"Yes","Down"
"Arhgdib",45674.0007901581,0.269762286238689,0.0811836343975331,3.3228653563074,0.000890979088637571,0.00857909094887851,"Yes","Up"
"Skil",1750.98818980735,0.364207876750435,0.10964064950337,3.32183253565313,0.000894283494446826,0.00860154860692006,"Yes","Up"
"Dennd4b",885.486149081495,-0.471005014184785,0.141812851389535,-3.32131403867636,0.000895946652781051,0.00861072779903814,"Yes","Down"
"Rpl37a",25817.4393474625,-0.269219782359174,0.0810888288266361,-3.32006006566887,0.000899980821451649,0.00864266167509457,"Yes","Down"
"Pdxdc1",791.283711728526,0.450690043860331,0.135773849581115,3.31941714292396,0.000902055697027943,0.00865574455568361,"Yes","Up"
"Rps26",6303.04602699009,-0.342470497838137,0.103229172509812,-3.31757476604383,0.000908026098438609,0.00870615709852583,"Yes","Down"
"Nr1d2",292.021330530293,0.676452278506918,0.203998283644473,3.3159704406427,0.000913254879086312,0.00874938507187738,"Yes","Up"
"Arhgap6",1669.78082319525,-0.360168189730618,0.108644778446949,-3.31509893875376,0.000916106939989025,0.00876979283450486,"Yes","Down"
"Blvra",1446.83114341881,0.38641588033936,0.116578357468538,3.31464509133819,0.000917595458812771,0.00877022001074551,"Yes","Up"
"Hcst",902.433906859741,-0.439407989996241,0.132556841232129,-3.31486467172799,0.000916875004221101,0.00877022001074551,"Yes","Down"
"Ifngr2",5028.35694323558,0.320685678628483,0.0967871854407893,3.3133072024774,0.00092199648885605,0.00880535640457807,"Yes","Up"
"Gna12",431.2603496822,0.566148621845865,0.170913454631805,3.31248714775268,0.00092470374642662,0.00882023221808655,"Yes","Up"
"Mri1",1967.36571417896,0.393914478310925,0.118921324365083,3.31239565665805,0.000925006243483888,0.00882023221808655,"Yes","Up"
"P2ry12",126.394739444562,0.983997829882568,0.297206881051208,3.31081779265073,0.000930237583430277,0.00886315777530274,"Yes","Up"
"Zfp322a",475.830520528725,-0.54564584773874,0.164830772426924,-3.3103396878192,0.000931828122451497,0.0088713542566934,"Yes","Down"
"1110051M20Rik",339.905127619049,0.636920095783315,0.192464928618478,3.30927873641788,0.000935366654398493,0.00889806900362795,"Yes","Up"
"Serpinb7",335.174634843337,0.652380536007245,0.197176872288435,3.30860576311875,0.000937617633062458,0.00891250313493172,"Yes","Up"
"Slc25a28",327.412195798775,0.63701135762453,0.192640416950695,3.3067378471651,0.000943891810133404,0.00896042034404434,"Yes","Up"
"1700019D03Rik",157.990840407054,0.877232666397809,0.265292189041322,3.30666601820369,0.00094413385251702,0.00896042034404434,"Yes","Up"
"Arf6",6862.34538175215,0.301598450122058,0.0912517935626364,3.30512353069572,0.000949345474659281,0.00900284842011003,"Yes","Up"
"Cyp51",940.276397191436,-0.438666502418597,0.132746705113821,-3.30453778150253,0.000951331524490271,0.00900670193357049,"Yes","Down"
"Pakap",473.036392340488,-0.635371019098948,0.192283328775314,-3.30434792837079,0.00095197606871127,0.00900670193357049,"Yes","Down"
"Lgals3",6844.84527536047,0.337704145870888,0.102188001331543,3.30473383832245,0.000950666343254258,0.00900670193357049,"Yes","Up"
"Lsm6",4026.55494274723,-0.312974092801294,0.0947501133752359,-3.30315269979501,0.000956043122658628,0.00903612981781286,"Yes","Down"
"Ffar4",494.800221051419,0.597382666377703,0.180860796767439,3.30299698472439,0.000956574164118154,0.00903612981781286,"Yes","Up"
"Sla",11041.3704752767,0.304361268470924,0.0922091921003648,3.30076927839952,0.000964201376043314,0.00909641433572015,"Yes","Up"
"Lmo1",30.5289625718463,2.03805687139321,0.617462780478673,3.30069590561111,0.000964453544979219,0.00909641433572015,"Yes","Up"
"Aspscr1",1147.71495446867,0.396688368704945,0.120238412974588,3.29918167490105,0.000969671337320443,0.00913853173449864,"Yes","Up"
"Gpsm3",3038.91464712841,0.318213917581051,0.0964804929698314,3.29822027008666,0.000972997736987678,0.00916277248753977,"Yes","Up"
"Mrpl14",2182.12016706731,0.333829867396404,0.101258858855063,3.29679665731008,0.000977942759786172,0.00919421628419767,"Yes","Up"
"Calm2",23602.4121718584,0.256679723781223,0.0778618177570789,3.29660584835097,0.000978607314411228,0.00919421628419767,"Yes","Up"
"Saysd1",550.243744624163,-0.555324566714195,0.168442133060207,-3.29682696736987,0.000977837233558306,0.00919421628419767,"Yes","Down"
"Ftl1-ps2",326.142521980503,0.639480555977908,0.194028479087261,3.29580770300381,0.000981391652222466,0.00920613574609924,"Yes","Up"
"Ftl1-ps1",326.142521980503,0.639480555977908,0.194028479087261,3.29580770300381,0.000981391652222466,0.00920613574609924,"Yes","Up"
"Ska2",519.705227264403,-0.582309399561532,0.176755001242816,-3.29444369589061,0.000986166990320588,0.00923669134968786,"Yes","Down"
"Tcte2",20.0479797683254,-2.54348776480128,0.772053973501731,-3.29444294323753,0.000986169631259891,0.00923669134968786,"Yes","Down"
"Mvp",2426.59460520523,0.380144450971697,0.115469739657783,3.29215647405397,0.000994222781685145,0.0093049448011642,"Yes","Up"
"Crlf2",788.796017169751,0.45333342109766,0.137766995169305,3.29058074134917,0.000999808045463791,0.00935001396173529,"Yes","Up"
"Rab11fip1",1572.07766658631,0.377901499598007,0.114899215822482,3.28898240856456,0.00100550307989531,0.00939603954966787,"Yes","Up"
"Tmem198b",120.070875904149,1.04353788824327,0.317367337038847,3.28810739624265,0.00100863354985871,0.0094180479351911,"Yes","Up"
"Gjb2",76.76856403813,1.30781543342102,0.397905852640567,3.28674590921985,0.00101352239049552,0.00944917114331512,"Yes","Up"
"Tmem164",483.129634294602,0.54714011950159,0.166459458393432,3.28692718805084,0.00101287018933703,0.00944917114331512,"Yes","Up"
"Ppp2r1b",924.34758894259,0.45139467986402,0.137439030214111,3.28432672408128,0.00102226337332003,0.0095233554134139,"Yes","Up"
"Itgad",319.541460459312,-0.662155423132527,0.201777551175976,-3.28161095857012,0.00103215905625109,0.00960817487765386,"Yes","Down"
"Galm",293.968341121742,0.705002159409528,0.21487831362502,3.28093676609829,0.00103462937055026,0.00962379601335723,"Yes","Up"
"Peds1",1669.91890189062,0.427700184991242,0.130413631072963,3.2795665719326,0.00103966677843082,0.00966325327037302,"Yes","Up"
"Mertk",60.9673899812947,1.39133842020799,0.424384241024908,3.27848747834708,0.00104364994331283,0.00969285895364239,"Yes","Up"
"Dennd1c",2075.0151119989,-0.337595725512333,0.102985423347858,-3.27809232159023,0.00104511208009558,0.00969902333766317,"Yes","Down"
"Npm1",8905.68756952802,-0.290014480280915,0.0885329638287149,-3.27577963889255,0.00105370741479234,0.00977132646938729,"Yes","Down"
"Atg101",1967.00472802718,0.38769657251739,0.118373899580395,3.27518628592683,0.00105592319352477,0.00978064484561381,"Yes","Up"
"Il11ra1",170.882599364675,0.864946902066477,0.264099515484775,3.27507947327658,0.00105632252530831,0.00978064484561381,"Yes","Up"
"Flot1",1512.54809291766,0.363684710511866,0.111063261328715,3.27457258287656,0.00105821950085633,0.00978847416234173,"Yes","Up"
"Cyp4f37",434.157643152921,-0.651077339184299,0.198837268548098,-3.27442306936944,0.00105877963856742,0.00978847416234173,"Yes","Down"
"Rpl15-ps3",3547.03200752082,-0.31146381711699,0.0951434065272549,-3.27362482052572,0.00106177484421378,0.00980870023384718,"Yes","Down"
"Fkbp1a",2871.55610133599,0.337205003798308,0.103026719163736,3.27298594515469,0.0010641776908808,0.00982342749910333,"Yes","Up"
"Dnajb4",744.790476127919,0.498260271952418,0.152255445857731,3.27252840872437,0.00106590160175383,0.00983186989985236,"Yes","Up"
"3830406C13Rik",1615.96621608056,-0.355180165634424,0.108627723227644,-3.2697009113419,0.00107661251982087,0.00992313269406978,"Yes","Down"
"Phgdh",262.184721212064,-0.699597036705547,0.213978663271992,-3.26947101177222,0.0010774877704929,0.00992367053521438,"Yes","Down"
"Tspoap1",131.844621143028,-0.950802752304542,0.290931133117781,-3.26813683401706,0.00108258012495509,0.00996301769541999,"Yes","Down"
"Tbkbp1",320.257619161345,-0.660828566921232,0.202346037523607,-3.26583398918368,0.0010914221370796,0.0100367873741431,"Yes","Down"
"H2-M2",13730.0249980477,0.348377339222647,0.106745617380684,3.26362194318704,0.0010999783649741,0.010104267082396,"Yes","Up"
"Igbp1",1088.84406361439,-0.400872127261268,0.122834757942375,-3.2635072839019,0.00110042355531857,0.010104267082396,"Yes","Down"
"Adgrg6",402.949528493052,0.569099327599167,0.174589191403211,3.25964810894187,0.00111550520560358,0.01023501301939,"Yes","Up"
"Rassf3",1034.05576482274,0.408622113880464,0.125379886295488,3.25907229583418,0.00111777179777646,0.0102480692825573,"Yes","Up"
"Ahsa2",983.969922882383,0.471788333614411,0.144838382299952,3.25734329618073,0.00112460333084501,0.0102959433817413,"Yes","Up"
"Ggta1",1474.78648480422,0.363891997476368,0.111715090447959,3.25732178184005,0.0011246885798132,0.0102959433817413,"Yes","Up"
"Igf1",122.658768314291,1.32228136862941,0.406196878950028,3.25527210363447,0.00113283772898511,0.0103627354907463,"Yes","Up"
"Rpl11",3662.60766265703,-0.341676570467128,0.10500281218513,-3.25397542557928,0.00113802123842873,0.0103944977476933,"Yes","Down"
"LOC115489947",3662.60766265703,-0.341676570467128,0.10500281218513,-3.25397542557928,0.00113802123842873,0.0103944977476933,"Yes","Down"
"Guk1",1468.83229375214,0.363378553031052,0.111679829490095,3.25375275634068,0.00113891356807271,0.0103948324755426,"Yes","Up"
"Ccnd3",3990.22637526872,0.297520870489698,0.0914883182547716,3.25200939491727,0.00114592234069187,0.010450949395439,"Yes","Up"
"Clspn",220.561348869459,-0.734678014178963,0.226009048816212,-3.25065752024997,0.00115138465355072,0.0104928888007008,"Yes","Down"
"Stx2",352.673057418947,0.610378302569272,0.187846642275448,3.24934369427934,0.00115671627876172,0.010532697014553,"Yes","Up"
"Inafm1",228.731684084014,0.7284573348237,0.224199060732217,3.24915426694748,0.00115748687145441,0.010532697014553,"Yes","Up"
"Dlg1",532.625507688274,-0.513549786189443,0.158137460104414,-3.24748978420647,0.00116427843676758,0.0105865677019855,"Yes","Down"
"P2ry10",7491.3181874325,0.290704111263614,0.0895434328717025,3.24651514846582,0.0011682723053022,0.0106149378943988,"Yes","Up"
"Synpo2",107.017799729707,-1.12618045909791,0.346981360346445,-3.24565117265511,0.00117182329294093,0.010639244665655,"Yes","Down"
"Cln3",1328.27482869754,-0.389562628192423,0.120101104342248,-3.24362236572197,0.00118020104460779,0.0107073056683312,"Yes","Down"
"Plxna1",100.447928365662,1.07333961901969,0.331047908518206,3.24224860330349,0.00118590524413571,0.0107430103696947,"Yes","Up"
"Micu3",102.672994561038,-1.06036210357267,0.327043161364249,-3.24226961098776,0.00118581782360538,0.0107430103696947,"Yes","Down"
"Tlr8",94.6438521208493,1.13134406550639,0.349024122078418,3.24144949858854,0.00118923503087771,0.0107651469114027,"Yes","Up"
"Lrrc75a",130.142362843132,0.943069471332191,0.290993061081394,3.24086583998786,0.00119167253225199,0.0107791793907648,"Yes","Up"
"Gm11100",42.8471557570804,-1.62344182403704,0.501047287074531,-3.24009702460589,0.00119489033834585,0.0108002439212986,"Yes","Down"
"Ctsa",16794.5231582442,0.278047769977099,0.0859017401077335,3.23681184605092,0.0012087307906831,0.0109172205540657,"Yes","Up"
"Ly6i",304.278181797102,0.642865285492695,0.198724674185351,3.2349545325866,0.00121662102908233,0.0109803211450907,"Yes","Up"
"Mcc",179.712127789425,-0.847432636902947,0.261980509152563,-3.23471635215981,0.00121763630151427,0.0109813257541168,"Yes","Down"
"Nr2c2",409.140096231421,-0.56235909231761,0.173965677566912,-3.23258645143558,0.00122675010736154,0.0110178950987769,"Yes","Down"
"Tln1",4882.99607501869,-0.323307841446755,0.100017877954284,-3.23250050950425,0.00122711917026654,0.0110178950987769,"Yes","Down"
"Ist1",2844.55200386096,0.318258870246103,0.0984605404164188,3.23234941530984,0.00122776826703715,0.0110178950987769,"Yes","Up"
"Lrrk2",2315.07205238683,-0.328911327043367,0.101747620348383,-3.23261935676902,0.00122660882818414,0.0110178950987769,"Yes","Down"
"Zdhhc9",666.218442989223,0.526055705822544,0.162760972006688,3.23207522870365,0.00122894697553859,0.0110178950987769,"Yes","Up"
"Epop",126.714560266852,0.951086064819779,0.294236331996961,3.23238825866549,0.0012276013667061,0.0110178950987769,"Yes","Up"
"Mafg",530.148926188298,0.513808140903785,0.158961250944991,3.23228546484948,0.00122804309206643,0.0110178950987769,"Yes","Up"
"Ifi207",712.518412614084,0.477366714019257,0.147657839353509,3.23292495751877,0.00122529744783408,0.0110178950987769,"Yes","Up"
"Rpl36",9162.97123155833,-0.285222702853065,0.088281987204434,-3.2308142565094,0.0012343812716172,0.0110584540469069,"Yes","Down"
"Ndfip1",6383.67996932641,0.279173409524626,0.0864619260390638,3.22885947970317,0.00124284947484121,0.0111261130584901,"Yes","Up"
"Maob",60.3802658795295,1.37160428337419,0.4249386575851,3.2277700766716,0.0012475920776818,0.0111603450365821,"Yes","Up"
"Pnpla2",1941.99265435144,0.347275552218701,0.107650736710376,3.22594682424713,0.00125556682092596,0.0112234184993441,"Yes","Up"
"Atp6v0c",28166.5973549865,0.268798348462948,0.0834512294222649,3.2210232290626,0.0012773379458154,0.0113845204444354,"Yes","Up"
"Angptl7",313.721712572734,-0.658956312004064,0.204573354599075,-3.22112482974868,0.00127688518894712,0.0113845204444354,"Yes","Down"
"Rpl37",9773.79027811245,-0.282752245455612,0.0877747179209135,-3.22134040590568,0.00127592502082219,0.0113845204444354,"Yes","Down"
"Rpl37rt",9773.79027811245,-0.282752245455612,0.0877747179209135,-3.22134040590568,0.00127592502082219,0.0113845204444354,"Yes","Down"
"Usp2",188.38078979264,0.802843102754854,0.249307035101229,3.22029862666678,0.00128057124660311,0.0114049703106558,"Yes","Up"
"Casp1",3234.27965528983,-0.347827741775093,0.10804717132197,-3.2192211745979,0.00128539299465617,0.0114395268125151,"Yes","Down"
"Nudt18",1111.92677810885,0.38925687541233,0.121010069520683,3.21673127661329,0.00129659981540424,0.0115308159279141,"Yes","Up"
"Hexa",4788.63289210253,0.302565236564688,0.0940690145503743,3.21641762710997,0.00129801790302,0.0115349827987469,"Yes","Up"
"Os9",2201.48820840897,0.358111932329216,0.11139371190126,3.21483076752707,0.00130521445755862,0.0115904570397823,"Yes","Up"
"Sec61b",7889.283114323,0.296845050818293,0.0923631975937637,3.21388884914846,0.00130950354128922,0.0116200504160566,"Yes","Up"
"Dbp",267.215087606176,0.678508548540499,0.211139014251013,3.21356311597558,0.00131098981169885,0.0116247476149763,"Yes","Up"
"Tacc1",2012.37226617745,0.330014694090341,0.102733796559425,3.21232841715774,0.00131663769781963,0.0116663127302064,"Yes","Up"
"Sec23a",297.113825528266,0.659333587948037,0.205380491244644,3.21030290633913,0.00132595164807249,0.0117402774203969,"Yes","Up"
"Stbd1",107.84564089769,1.0509687270931,0.327482590152481,3.20923541799201,0.0013308847297567,0.0117753734137541,"Yes","Up"
"Tceal1",81.6854582926636,1.224049265987,0.38163560505258,3.20737701037709,0.00133951323151697,0.0118430907834557,"Yes","Up"
"Wdfy2",637.20145639291,-0.47260255699296,0.147444330755251,-3.20529487008526,0.00134924180108714,0.0119204286542594,"Yes","Down"
"Tppp3",53.2215885915864,1.59489592070284,0.498454354491865,3.19968299269592,0.00137578818948671,0.0121461300333463,"Yes","Up"
"Ppp1r16b",152.923266824517,-0.905905633854171,0.283179704851881,-3.19904858410672,0.00137881930675681,0.0121640500642569,"Yes","Down"
"Aup1",4678.2718162093,0.282107183969797,0.0881957687351219,3.19864759971704,0.00138073833061532,0.0121721402324491,"Yes","Up"
"Sfmbt1",534.75394730412,-0.515255917184253,0.161117601300932,-3.19801134713935,0.00138378835233549,0.0121901819464623,"Yes","Down"
"Cacna1s",841.734275563701,-0.467617783171964,0.146283289110553,-3.19665893496941,0.00139029209897996,0.0122386003031946,"Yes","Down"
"Fam174a",4183.23068116508,0.294933531808738,0.0922695419826386,3.19643433218985,0.00139137493862793,0.0122392633993136,"Yes","Up"
"Dpp3",1257.80616993908,0.412112990941521,0.12894620957708,3.1960070194632,0.0013934372173336,0.0122485349610482,"Yes","Up"
"Calm3",4312.03063058859,0.316622396701858,0.0990978886574874,3.19504684702418,0.00139808144786347,0.0122804724719056,"Yes","Up"
"Amigo1",66.6854605110836,1.29684768268329,0.405932412645775,3.19473794721326,0.00139957858836614,0.0122847403840115,"Yes","Up"
"Pdlim1",71.68676533745,1.32391741995973,0.41453087554761,3.19377276351439,0.00140426606221183,0.0123112189978383,"Yes","Up"
"Alox5ap",8197.47393967806,-0.275448160867933,0.0862473613566198,-3.19369956988013,0.00140462212141948,0.0123112189978383,"Yes","Down"
"Pde4d",80.2525563181951,1.18642767622043,0.371536043484096,3.19330438332348,0.0014065459922588,0.0123191930165537,"Yes","Up"
"Tfg",2033.66623410166,0.36543019288725,0.114463036778543,3.19256070057153,0.00141017302281808,0.0123247267526014,"Yes","Up"
"Tesk1",566.927087552701,0.486515862682089,0.152398238536441,3.19239820193692,0.00141096669540124,0.0123247267526014,"Yes","Up"
"Tfec",93.0218615025458,1.15065933458303,0.360380430050752,3.1929018299384,0.00140850822446605,0.0123247267526014,"Yes","Up"
"Rps27rt",766.276007320598,-0.518016697196061,0.162268491730078,-3.19234308320154,0.0014112359987544,0.0123247267526014,"Yes","Down"
"Rgs12",2791.51411111689,-0.338169367146391,0.105991322563917,-3.19053823432067,0.00142008049435616,0.0123930587970105,"Yes","Down"
"Adam11",590.424108354985,0.562534785404206,0.17640739499282,3.18883902473081,0.00142845399010217,0.0124482489754384,"Yes","Up"
"Gm10275",4209.90814790274,-0.3362318647903,0.105439450538791,-3.18886207270778,0.00142834010864998,0.0124482489754384,"Yes","Down"
"Espn",46.1907762299263,1.56618511395922,0.491795616301811,3.18462601545041,0.0014494118930801,0.0126218320266215,"Yes","Up"
"Mbd2",1996.99929025905,0.336291471228683,0.105664352713526,3.18263882371405,0.00145939535775903,0.0126967356596826,"Yes","Up"
"Fkbp2",1402.56240448427,0.39412293497911,0.123848800913955,3.18229108453727,0.00146114886831052,0.0126967356596826,"Yes","Up"
"Gm51400",1402.56240448427,0.39412293497911,0.123848800913955,3.18229108453727,0.00146114886831052,0.0126967356596826,"Yes","Up"
"Maf1",3099.8775257949,0.307303569919691,0.096617699998948,3.18061359277893,0.00146963510112096,0.0127613489695621,"Yes","Up"
"Glb1",547.237741036664,0.508916183374178,0.160026658782993,3.18019627007462,0.00147175333092831,0.0127706139029408,"Yes","Up"
"Armc3",33.060153447175,-1.83543219584783,0.577430754366743,-3.17861870357203,0.00147978612449525,0.0128311504927682,"Yes","Down"
"Tmem88",105.855862050367,1.13916297160227,0.358483936141211,3.17772389988917,0.00148436030192069,0.0128616326303371,"Yes","Up"
"Hbegf",55.0588499720051,1.45509508070576,0.457990768790516,3.1771275315187,0.00148741612886076,0.0128697515195161,"Yes","Up"
"Hemgn",67.3529113469795,1.29207956024972,0.406664242069519,3.17726376352716,0.00148671755758204,0.0128697515195161,"Yes","Up"
"H4c18",126.974681672863,-0.971600960056404,0.305938444569098,-3.17580538603073,0.00149421156202689,0.0129193466587207,"Yes","Down"
"Ints6l",716.701566089153,0.457891558864783,0.144228469005338,3.17476544001751,0.00149957665877953,0.0129565129806925,"Yes","Up"
"Lime1",184.595340555209,-0.943043617886058,0.297105969984383,-3.17409851419556,0.00150302667335294,0.0129730538674555,"Yes","Down"
"Rnf8",1152.76302190562,0.381751422009103,0.120275208555862,3.17398262362437,0.00150362692174657,0.0129730538674555,"Yes","Up"
"Rnf144b",82.9334894425953,-1.14208488824318,0.360189249574916,-3.1707911593448,0.00152024395571152,0.0131071139630827,"Yes","Down"
"Mtif2",649.38699434399,-0.485765883795789,0.153229480040153,-3.17018555220898,0.00152341620872023,0.0131158469904559,"Yes","Down"
"Gm4767",36.6287918948358,-1.9641518927888,0.619536473431326,-3.17035715736036,0.00152251669895263,0.0131158469904559,"Yes","Down"
"Niban2",91.8785054950528,1.10705745243178,0.349384919982812,3.16858968179347,0.00153180482225916,0.0131787287399463,"Yes","Up"
"Eif2a",983.578211367429,-0.420704034396886,0.132813033422386,-3.16764118366996,0.00153681069163699,0.0132030949660581,"Yes","Down"
"Rpl27a",4613.43472206457,-0.299970643120379,0.0946981239851655,-3.16765137995099,0.00153675679891228,0.0132030949660581,"Yes","Down"
"Pgm2",555.079921107227,0.486250774490299,0.153530595423874,3.16712622098439,0.00153953480616405,0.0132087091498644,"Yes","Up"
"Nxpe2",51.5630911745954,-1.59604454832077,0.503944060211208,-3.16710657855923,0.00153963880113665,0.0132087091498644,"Yes","Down"
"Plpp5",396.392635771302,0.571963913158673,0.180618760779693,3.16669160329539,0.00154183736135373,0.0132109485800219,"Yes","Up"
"Ostm1",1038.32980726165,0.391607368308197,0.123666260055559,3.16664681322343,0.00154207483425016,0.0132109485800219,"Yes","Up"
"Pdcd6",4756.69387550455,0.278276518290734,0.0878835923770825,3.1664217490875,0.00154326861383987,0.0132118584361711,"Yes","Up"
"Wdr46",476.118912250847,0.545678732859246,0.172386072206683,3.1654455947288,0.00154845616488976,0.0132469334444231,"Yes","Up"
"Stx3",240.645878093916,0.754617856094188,0.238438562620761,3.16483142575564,0.00155172825181725,0.0132655839571259,"Yes","Up"
"Prdx2",4478.90507256706,0.349042950635786,0.110302756701955,3.1644082257973,0.0015539866237634,0.0132755481754415,"Yes","Up"
"Fech",784.054974789169,0.438348910263173,0.138607322091135,3.16252347747515,0.00156408123214998,0.0133430188259536,"Yes","Up"
"Rps4x",11305.1584570835,-0.319065325746623,0.100886954774146,-3.16260240445268,0.00156365729515781,0.0133430188259536,"Yes","Down"
"Ube2r2",1656.27849164173,0.361909271186695,0.114478142367759,3.16138315752947,0.00157021800432757,0.0133859707484711,"Yes","Up"
"Mthfd2",2413.30337925538,-0.322096128040422,0.10189493146724,-3.16106133447843,0.00157195394164035,0.0133913720077468,"Yes","Down"
"Uggt1",2297.1035928547,-0.37853174761961,0.119837832203687,-3.1586998918357,0.00158474589066819,0.0134908851295285,"Yes","Down"
"Dthd1",78.5030720932427,-1.17769940857488,0.373021808549649,-3.15718647430804,0.00159299440056722,0.0135516078277945,"Yes","Down"
"Pmp22",45.0152881495336,1.56028225624502,0.494480422094415,3.15539743643703,0.00160279607901194,0.0136254491027551,"Yes","Up"
"Bsg",4891.80320437574,0.294058021473758,0.0932680244614143,3.15282781180181,0.00161697154888891,0.0137363429202115,"Yes","Up"
"Kdm6a",575.737011746781,-0.483338823222001,0.153364754996533,-3.15156388593277,0.00162398631823179,0.0137766660571786,"Yes","Down"
"Rasl12",95.1000262075452,-1.06338890898529,0.337399089252096,-3.15172430175339,0.00162309446372376,0.0137766660571786,"Yes","Down"
"Rhd",84.6966761727209,1.27071880081016,0.403246059991432,3.15122434385884,0.00162587553838197,0.0137830677182584,"Yes","Up"
"Ndnf",128.427203316935,-1.07016799005452,0.339812777160711,-3.14928708389442,0.00163669324589121,0.0138650973159599,"Yes","Down"
"Grk3",5426.45276391532,-0.312438531167329,0.0992595676138711,-3.14769184148317,0.0016456508037528,0.0139312654801317,"Yes","Down"
"Dclre1c",1960.53822899021,-0.341862021457336,0.108621438988841,-3.14727943801642,0.00164797384670279,0.0139412160792099,"Yes","Down"
"Pdia6",5530.2548870395,0.289428512462025,0.0920122745416747,3.14554241707106,0.00165779153540485,0.014014510488586,"Yes","Up"
"Atp6ap1",5896.44001965804,0.28403375963106,0.0903216194388264,3.14469294722325,0.00166261232988248,0.0140454899745566,"Yes","Up"
"Akt1",2844.63340336649,0.348667365472625,0.110911655224567,3.14364946377066,0.00166855181610165,0.0140858703697032,"Yes","Up"
"Churc1",4263.24106335216,-0.305282100170681,0.0971314958014422,-3.1429774415782,0.00167238728021546,0.0141084449167066,"Yes","Down"
"Cd200r3",43.6077138406891,-1.64472866000207,0.52355439036715,-3.14146665611701,0.00168103949001668,0.0141715945348526,"Yes","Down"
"Fastkd3",247.475599617664,-0.690909364642573,0.22003470374276,-3.14000179467284,0.00168946799694488,0.0142327720020017,"Yes","Down"
"Zfp788",234.824458699868,-0.704875175979679,0.224592152696971,-3.13846751774415,0.00169833757207301,0.0142975778416791,"Yes","Down"
"Zfp64",336.348272300108,0.598866838434517,0.190861727646894,3.13769997693021,0.00170279073991585,0.0143152262342545,"Yes","Up"
"Snrpg",6967.18363246201,-0.272877095031483,0.0869663596686184,-3.13773160186617,0.0017026070443854,0.0143152262342545,"Yes","Down"
"Rpl34",8561.18052809137,-0.302680530532861,0.0965026268190699,-3.13650043019398,0.00170977186002827,0.0143441357428338,"Yes","Down"
"Rpl34-ps1",8561.18052809137,-0.302680530532861,0.0965026268190699,-3.13650043019398,0.00170977186002827,0.0143441357428338,"Yes","Down"
"Wfdc17",6594.93795329896,-0.766627397297776,0.244392535274305,-3.13686912097097,0.00170762335707945,0.0143441357428338,"Yes","Down"
"Srrd",925.472740316643,0.410855267093779,0.13100335366281,3.13621946008559,0.00171141084988574,0.0143479772287177,"Yes","Up"
"Kndc1",22.3822319785588,-2.24385168475117,0.715826094486599,-3.13463242264239,0.00172069571782026,0.0144158700552279,"Yes","Down"
